epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,34442.2,1.13501,0.66768,0.99621,0.58427,0.42889,0.47435,0.27971,1.11886,0.71002,0.99266,0.0007435,0.0007435,0.0007435
189,34624.8,1.12988,0.66668,0.99523,0.58309,0.42841,0.47377,0.28,1.11849,0.70999,0.99265,0.000694,0.000694,0.000694
190,34806.5,1.13054,0.66464,0.99444,0.5846,0.42849,0.47405,0.27995,1.11857,0.71008,0.99275,0.0006445,0.0006445,0.0006445
191,34990.7,1.12131,0.6407,0.99256,0.58193,0.42944,0.47384,0.28005,1.11857,0.71025,0.99272,0.000595,0.000595,0.000595
192,35159.1,1.11133,0.63283,0.98933,0.59067,0.4268,0.47406,0.28025,1.11857,0.71043,0.99266,0.0005455,0.0005455,0.0005455
193,35326.7,1.11219,0.63194,0.98773,0.58709,0.42817,0.47392,0.2807,1.11861,0.71013,0.99267,0.000496,0.000496,0.000496
194,35494.4,1.10866,0.62893,0.98758,0.58941,0.42621,0.47363,0.28052,1.1186,0.70978,0.99257,0.0004465,0.0004465,0.0004465
195,35661.6,1.10691,0.62798,0.9857,0.58636,0.42656,0.4739,0.281,1.11841,0.70965,0.99259,0.000397,0.000397,0.000397
196,35829.1,1.10646,0.62655,0.98733,0.59346,0.42438,0.47364,0.2811,1.11818,0.70948,0.99253,0.0003475,0.0003475,0.0003475
197,35995.9,1.10587,0.62528,0.98541,0.59602,0.42358,0.47345,0.28107,1.11834,0.70944,0.99261,0.000298,0.000298,0.000298
198,36163,1.09999,0.62185,0.98248,0.5947,0.42377,0.47365,0.28078,1.11842,0.70964,0.99273,0.0002485,0.0002485,0.0002485
199,36330.4,1.10055,0.62217,0.98457,0.598,0.42581,0.47407,0.28089,1.1184,0.70958,0.99259,0.000199,0.000199,0.000199
200,36497.4,1.09845,0.62097,0.98289,0.59942,0.42507,0.47397,0.2806,1.11849,0.70952,0.99273,0.0001495,0.0001495,0.0001495
