epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
61,10706.4,2.74581,1.64171,1.9943,0.62891,0.45219,0.49938,0.30643,2.51669,1.60895,1.95083,0.00703,0.00703,0.00703
62,10882.1,2.75211,1.6508,1.99594,0.6336,0.45695,0.49878,0.30677,2.51021,1.60143,1.95047,0.0069805,0.0069805,0.0069805
63,11057.8,2.73793,1.63667,1.99119,0.63184,0.46233,0.50142,0.30773,2.50923,1.59836,1.94973,0.006931,0.006931,0.006931
64,11233.5,2.73871,1.63992,1.99423,0.61242,0.46399,0.50739,0.31036,2.50527,1.59699,1.94888,0.0068815,0.0068815,0.0068815
65,11408.9,2.735,1.63465,1.98895,0.61035,0.46234,0.50647,0.30933,2.50647,1.59832,1.94857,0.006832,0.006832,0.006832
66,11583.8,2.73468,1.63358,1.9936,0.6308,0.46819,0.50896,0.31274,2.50885,1.59128,1.9493,0.0067825,0.0067825,0.0067825
67,11759.6,2.72263,1.61853,1.98699,0.614,0.46129,0.50615,0.31187,2.50313,1.59107,1.94637,0.006733,0.006733,0.006733
68,11935.2,2.72213,1.61251,1.98481,0.6041,0.47745,0.50768,0.31272,2.4983,1.58766,1.94387,0.0066835,0.0066835,0.0066835
69,12109.6,2.71054,1.61293,1.98076,0.59241,0.47284,0.50907,0.3136,2.49893,1.58442,1.94367,0.006634,0.006634,0.006634
70,12285.5,2.71658,1.60513,1.98224,0.61798,0.46292,0.50787,0.31172,2.4956,1.58025,1.94295,0.0065845,0.0065845,0.0065845
71,12460.7,2.71641,1.60461,1.97938,0.58863,0.47189,0.50698,0.31177,2.49563,1.57797,1.94365,0.006535,0.006535,0.006535
72,12636,2.70636,1.59684,1.97587,0.57365,0.49646,0.50993,0.31389,2.49418,1.5768,1.94214,0.0064855,0.0064855,0.0064855
73,12810.9,2.69484,1.59266,1.97278,0.59178,0.48288,0.5137,0.31569,2.49263,1.57299,1.94061,0.006436,0.006436,0.006436
74,12992.3,2.69282,1.58847,1.97439,0.60229,0.47314,0.50943,0.31384,2.49032,1.57305,1.93923,0.0063865,0.0063865,0.0063865
75,13167.9,2.69198,1.57959,1.97328,0.61234,0.47611,0.50816,0.31364,2.48942,1.5748,1.93793,0.006337,0.006337,0.006337
76,13343.3,2.69708,1.57985,1.97339,0.62466,0.46915,0.5089,0.31544,2.48598,1.57252,1.93744,0.0062875,0.0062875,0.0062875
77,13518.3,2.68134,1.57767,1.96918,0.60027,0.48022,0.50857,0.31456,2.48167,1.57155,1.93545,0.006238,0.006238,0.006238
78,13694,2.68391,1.58169,1.97129,0.6113,0.47744,0.50926,0.31518,2.48092,1.57136,1.93431,0.0061885,0.0061885,0.0061885
79,13869.8,2.67786,1.5669,1.96618,0.61157,0.4752,0.50977,0.31559,2.47921,1.56855,1.93333,0.006139,0.006139,0.006139
80,14044.7,2.68061,1.56774,1.96235,0.60773,0.48152,0.51297,0.31584,2.47732,1.5665,1.93251,0.0060895,0.0060895,0.0060895
81,14219.9,2.66237,1.55047,1.96142,0.59029,0.48449,0.51063,0.31557,2.47691,1.56434,1.93236,0.00604,0.00604,0.00604
82,14395,2.66985,1.55576,1.96046,0.60644,0.47502,0.51102,0.31649,2.47439,1.56186,1.93162,0.0059905,0.0059905,0.0059905
83,14570.7,2.65968,1.5571,1.95802,0.58299,0.48279,0.51065,0.31694,2.47369,1.55871,1.93098,0.005941,0.005941,0.005941
84,14746.2,2.65955,1.54814,1.95753,0.60104,0.47818,0.51264,0.31794,2.4738,1.557,1.93071,0.0058915,0.0058915,0.0058915
85,14921.3,2.65476,1.54524,1.95692,0.59842,0.47927,0.51304,0.31857,2.47207,1.55776,1.93,0.005842,0.005842,0.005842
86,15097.2,2.64693,1.54712,1.95727,0.60732,0.47982,0.51398,0.31906,2.47067,1.5598,1.93011,0.0057925,0.0057925,0.0057925
87,15272.1,2.64554,1.54246,1.95413,0.61515,0.47529,0.51539,0.31997,2.46916,1.5582,1.93011,0.005743,0.005743,0.005743
88,15447.4,2.63391,1.52694,1.95042,0.60313,0.47125,0.51359,0.31883,2.46679,1.55928,1.92965,0.0056935,0.0056935,0.0056935
89,15622.8,2.63214,1.52774,1.95005,0.61717,0.47158,0.51564,0.32058,2.46705,1.55703,1.92948,0.005644,0.005644,0.005644
90,15798.1,2.63533,1.52401,1.95009,0.62425,0.46924,0.51581,0.3205,2.46579,1.55657,1.92969,0.0055945,0.0055945,0.0055945
91,15973.5,2.6344,1.52506,1.94978,0.63387,0.46382,0.51594,0.32106,2.46541,1.55549,1.92936,0.005545,0.005545,0.005545
92,16148.7,2.64139,1.52712,1.94827,0.63658,0.46463,0.51608,0.32223,2.46529,1.55534,1.92923,0.0054955,0.0054955,0.0054955
93,16323.7,2.60915,1.50652,1.94551,0.63127,0.46717,0.5153,0.32219,2.46581,1.55256,1.92884,0.005446,0.005446,0.005446
94,16499.4,2.62836,1.51408,1.94434,0.63425,0.46869,0.51572,0.32211,2.46582,1.55297,1.92852,0.0053965,0.0053965,0.0053965
95,16673.6,2.62421,1.50796,1.94271,0.62574,0.47113,0.5156,0.3224,2.46574,1.55239,1.92901,0.005347,0.005347,0.005347
96,16848.6,2.61193,1.50031,1.94354,0.64374,0.47218,0.51884,0.32341,2.46488,1.55218,1.92882,0.0052975,0.0052975,0.0052975
97,17022.6,2.60953,1.49759,1.94216,0.64966,0.47274,0.51824,0.32192,2.4647,1.55207,1.92861,0.005248,0.005248,0.005248
98,17197,2.61211,1.494,1.94067,0.63564,0.47626,0.51563,0.32143,2.46375,1.5523,1.92829,0.0051985,0.0051985,0.0051985
99,17370.9,2.60733,1.49879,1.94182,0.65132,0.47236,0.51554,0.32124,2.46351,1.55196,1.92819,0.005149,0.005149,0.005149
100,17544.5,2.60461,1.49035,1.93612,0.65843,0.47166,0.51636,0.32173,2.46236,1.55212,1.92797,0.0050995,0.0050995,0.0050995
101,17718.4,2.59526,1.48125,1.93615,0.67073,0.46783,0.51653,0.32145,2.46134,1.55232,1.92738,0.00505,0.00505,0.00505
102,17892.4,2.59843,1.48249,1.93448,0.67515,0.46637,0.51793,0.32213,2.46141,1.55069,1.92725,0.0050005,0.0050005,0.0050005
103,18066.4,2.59016,1.47444,1.93398,0.66056,0.47093,0.51784,0.32214,2.46033,1.55211,1.92686,0.004951,0.004951,0.004951
104,18240.5,2.5914,1.48072,1.93586,0.65478,0.47059,0.5184,0.32205,2.4594,1.55178,1.92674,0.0049015,0.0049015,0.0049015
105,18414.2,2.58808,1.47579,1.9292,0.64935,0.47528,0.51794,0.32253,2.45922,1.55131,1.92631,0.004852,0.004852,0.004852
106,18588,2.59154,1.47203,1.93046,0.64223,0.4775,0.51844,0.32259,2.45775,1.55081,1.92581,0.0048025,0.0048025,0.0048025
107,18761.3,2.58914,1.4721,1.92852,0.64378,0.48094,0.51856,0.32329,2.4576,1.55051,1.92547,0.004753,0.004753,0.004753
108,18935.5,2.58569,1.46508,1.92708,0.64148,0.47758,0.51836,0.32274,2.45708,1.55051,1.92522,0.0047035,0.0047035,0.0047035
109,19109.1,2.57625,1.46269,1.92646,0.63564,0.47655,0.51793,0.32242,2.4573,1.5502,1.92529,0.004654,0.004654,0.004654
110,19282.5,2.5726,1.45678,1.92187,0.62919,0.48122,0.51611,0.32204,2.45624,1.55018,1.92495,0.0046045,0.0046045,0.0046045
111,19455.4,2.56571,1.45605,1.9221,0.62814,0.48012,0.51545,0.32184,2.45606,1.55037,1.92487,0.004555,0.004555,0.004555
112,19629.3,2.55928,1.44502,1.92166,0.62917,0.47785,0.51477,0.32173,2.45561,1.55047,1.92443,0.0045055,0.0045055,0.0045055
113,19802.4,2.56679,1.45421,1.92507,0.62593,0.48054,0.51483,0.32153,2.45468,1.54993,1.92432,0.004456,0.004456,0.004456
114,19976.3,2.55918,1.44464,1.91685,0.62903,0.48163,0.51472,0.32151,2.45439,1.54918,1.92454,0.0044065,0.0044065,0.0044065
115,20150.3,2.5439,1.43813,1.91905,0.62238,0.48459,0.51467,0.32137,2.45477,1.54789,1.92421,0.004357,0.004357,0.004357
116,20323.8,2.55496,1.43528,1.91667,0.61798,0.48715,0.51509,0.32153,2.45432,1.54831,1.92376,0.0043075,0.0043075,0.0043075
117,20497.1,2.54894,1.43306,1.91918,0.61705,0.48744,0.51515,0.32138,2.45422,1.54751,1.92372,0.004258,0.004258,0.004258
118,20670.9,2.54261,1.43068,1.91577,0.6253,0.48258,0.51475,0.32082,2.45401,1.54777,1.92343,0.0042085,0.0042085,0.0042085
119,20845,2.54086,1.43006,1.91313,0.62611,0.4844,0.51506,0.32109,2.45374,1.54795,1.92315,0.004159,0.004159,0.004159
120,21019.2,2.54715,1.42571,1.91235,0.62598,0.48324,0.51462,0.32091,2.45293,1.54708,1.923,0.0041095,0.0041095,0.0041095
121,21192.9,2.54292,1.41816,1.90702,0.62876,0.47918,0.51427,0.32086,2.45328,1.54679,1.92287,0.00406,0.00406,0.00406
122,21366.7,2.53178,1.42196,1.9106,0.62257,0.48422,0.51508,0.3212,2.45329,1.54721,1.92276,0.0040105,0.0040105,0.0040105
123,21539.9,2.52788,1.41758,1.90816,0.62027,0.4855,0.51503,0.32085,2.4527,1.54676,1.92264,0.003961,0.003961,0.003961
124,21713.5,2.53115,1.41533,1.90731,0.61598,0.48592,0.51477,0.32048,2.4533,1.54684,1.92262,0.0039115,0.0039115,0.0039115
125,21886.7,2.51995,1.41069,1.90261,0.63912,0.48254,0.51663,0.32095,2.45378,1.54745,1.92293,0.003862,0.003862,0.003862
126,22060.1,2.52954,1.4143,1.90558,0.6356,0.48156,0.51682,0.3213,2.45319,1.54752,1.9226,0.0038125,0.0038125,0.0038125
127,22233.8,2.51651,1.40651,1.90758,0.63582,0.48164,0.51704,0.32169,2.45241,1.54774,1.92249,0.003763,0.003763,0.003763
128,22407.6,2.51094,1.40128,1.90148,0.62887,0.48252,0.51689,0.32168,2.45271,1.54783,1.92294,0.0037135,0.0037135,0.0037135
