epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,31601.1,0.96314,0.53977,0.91569,0.67719,0.4615,0.53271,0.32577,1.05619,0.6679,0.9534,0.0007435,0.0007435,0.0007435
189,31766.1,0.9592,0.53776,0.91546,0.67178,0.46294,0.53263,0.32504,1.05663,0.66816,0.95349,0.000694,0.000694,0.000694
190,31931.1,0.95975,0.53697,0.91427,0.666,0.4644,0.53261,0.3255,1.05665,0.66852,0.95352,0.0006445,0.0006445,0.0006445
191,32098.8,0.95155,0.51543,0.90956,0.66394,0.46517,0.53192,0.32495,1.05701,0.6685,0.95361,0.000595,0.000595,0.000595
192,32251.3,0.94413,0.50986,0.90757,0.66294,0.46646,0.53224,0.32497,1.05721,0.66865,0.95366,0.0005455,0.0005455,0.0005455
193,32403.2,0.93952,0.50695,0.90519,0.66105,0.4679,0.53152,0.32428,1.05749,0.66901,0.95369,0.000496,0.000496,0.000496
194,32555.1,0.93722,0.50544,0.90465,0.66178,0.46746,0.53132,0.32422,1.05766,0.66924,0.95375,0.0004465,0.0004465,0.0004465
195,32706.9,0.93589,0.50444,0.90398,0.66015,0.46772,0.53142,0.32385,1.05785,0.66955,0.95381,0.000397,0.000397,0.000397
196,32859,0.93298,0.50277,0.9047,0.65979,0.46809,0.53053,0.32324,1.05818,0.66972,0.95383,0.0003475,0.0003475,0.0003475
197,33009.8,0.93093,0.50115,0.90195,0.66087,0.46713,0.53016,0.32318,1.05833,0.66988,0.95401,0.000298,0.000298,0.000298
198,33161.9,0.92755,0.49906,0.89992,0.66133,0.46646,0.52986,0.32285,1.0586,0.67066,0.95406,0.0002485,0.0002485,0.0002485
199,33313,0.92477,0.49748,0.90088,0.66168,0.46558,0.52959,0.3227,1.05913,0.67063,0.95419,0.000199,0.000199,0.000199
200,33464.5,0.92279,0.49599,0.90062,0.66135,0.46382,0.5292,0.32238,1.05922,0.67083,0.95419,0.0001495,0.0001495,0.0001495
