epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,30679.9,1.06758,0.62749,0.9162,0.58567,0.48863,0.50452,0.30597,1.08334,0.70012,0.91899,0.0007435,0.0007435,0.0007435
189,30842.5,1.06259,0.62495,0.91545,0.58456,0.48854,0.50447,0.30589,1.08347,0.69986,0.91895,0.000694,0.000694,0.000694
190,31004.9,1.06374,0.62409,0.91567,0.59383,0.48898,0.5047,0.30556,1.08353,0.70021,0.91891,0.0006445,0.0006445,0.0006445
191,31171,1.05801,0.60697,0.91096,0.59504,0.48654,0.50422,0.30549,1.08396,0.70073,0.91904,0.000595,0.000595,0.000595
192,31320.6,1.04823,0.59627,0.90824,0.59413,0.48544,0.50471,0.30559,1.0842,0.7007,0.91901,0.0005455,0.0005455,0.0005455
193,31470.1,1.0468,0.59449,0.90738,0.5891,0.48843,0.50459,0.30519,1.08445,0.70105,0.9192,0.000496,0.000496,0.000496
194,31619.4,1.04418,0.59286,0.90552,0.60073,0.47115,0.50391,0.3055,1.08449,0.70126,0.9192,0.0004465,0.0004465,0.0004465
195,31768.6,1.04348,0.59185,0.90617,0.60005,0.47307,0.50387,0.30534,1.08465,0.70157,0.91922,0.000397,0.000397,0.000397
196,31918.7,1.04177,0.59012,0.90641,0.59828,0.47627,0.50357,0.30458,1.08477,0.7019,0.91924,0.0003475,0.0003475,0.0003475
197,32067.9,1.04274,0.58814,0.90537,0.59625,0.47651,0.50329,0.30446,1.08491,0.70228,0.9193,0.000298,0.000298,0.000298
198,32217.1,1.03809,0.58649,0.90438,0.59819,0.47163,0.50331,0.30428,1.08517,0.70271,0.91944,0.0002485,0.0002485,0.0002485
199,32366.6,1.03537,0.58612,0.90383,0.60048,0.46815,0.50323,0.30421,1.0853,0.70277,0.91944,0.000199,0.000199,0.000199
200,32515.5,1.03373,0.58408,0.90377,0.6027,0.46885,0.50322,0.30429,1.08561,0.70321,0.91956,0.0001495,0.0001495,0.0001495
