epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,30918,1.16562,0.71848,0.96716,0.6104,0.40765,0.46703,0.27852,1.15343,0.77298,0.96803,0.0007435,0.0007435,0.0007435
189,31082.1,1.16093,0.71598,0.96678,0.61183,0.40749,0.46677,0.27842,1.15357,0.77306,0.96801,0.000694,0.000694,0.000694
190,31246.1,1.1608,0.7138,0.96512,0.60646,0.4084,0.46709,0.27863,1.15361,0.77335,0.96798,0.0006445,0.0006445,0.0006445
191,31412.8,1.14901,0.69026,0.96187,0.60366,0.41188,0.46707,0.2783,1.15337,0.77401,0.96795,0.000595,0.000595,0.000595
192,31562.9,1.13871,0.68116,0.95893,0.60632,0.41111,0.46737,0.27902,1.15345,0.77399,0.96787,0.0005455,0.0005455,0.0005455
193,31712.6,1.14026,0.67939,0.95695,0.60596,0.41247,0.46742,0.27903,1.15333,0.77405,0.96782,0.000496,0.000496,0.000496
194,31862.3,1.13639,0.67736,0.95609,0.60805,0.41162,0.46755,0.27908,1.15335,0.77426,0.96778,0.0004465,0.0004465,0.0004465
195,32012.3,1.13578,0.6749,0.9562,0.60909,0.41068,0.46739,0.27909,1.15333,0.77461,0.96775,0.000397,0.000397,0.000397
196,32162.4,1.13279,0.67361,0.95595,0.61125,0.41091,0.46717,0.27911,1.15339,0.7745,0.96772,0.0003475,0.0003475,0.0003475
197,32311.2,1.13316,0.67289,0.95412,0.61181,0.41079,0.46691,0.2787,1.15354,0.77443,0.96762,0.000298,0.000298,0.000298
198,32461.5,1.13016,0.66905,0.95355,0.61253,0.41265,0.46687,0.27891,1.1539,0.77497,0.96773,0.0002485,0.0002485,0.0002485
199,32610.7,1.12922,0.66991,0.95367,0.61283,0.41409,0.46694,0.27847,1.15402,0.77491,0.96767,0.000199,0.000199,0.000199
200,32760.4,1.12498,0.66604,0.95279,0.61183,0.41405,0.46684,0.27845,1.15386,0.77483,0.96756,0.0001495,0.0001495,0.0001495
