epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
189,30606.8,0.96254,0.53625,0.92652,0.60811,0.49096,0.528,0.32551,1.05733,0.65651,0.96731,0.000694,0.000694,0.000694
190,30768.4,0.96474,0.53471,0.92601,0.61199,0.48748,0.52773,0.32562,1.05714,0.65651,0.96725,0.0006445,0.0006445,0.0006445
191,30934.1,0.95851,0.51569,0.92273,0.61543,0.48701,0.52721,0.32547,1.05728,0.65643,0.96729,0.000595,0.000595,0.000595
192,31083.4,0.95056,0.50891,0.92003,0.61728,0.48453,0.52702,0.32534,1.05714,0.65658,0.96718,0.0005455,0.0005455,0.0005455
193,31232.2,0.94819,0.50715,0.918,0.62186,0.48008,0.52645,0.3251,1.05722,0.65678,0.96719,0.000496,0.000496,0.000496
194,31381,0.9435,0.50447,0.91693,0.61373,0.48523,0.52669,0.32502,1.05741,0.65679,0.9672,0.0004465,0.0004465,0.0004465
195,31529.8,0.94335,0.5047,0.91617,0.62546,0.47832,0.52627,0.32491,1.05727,0.65733,0.96718,0.000397,0.000397,0.000397
196,31679.1,0.94169,0.50322,0.91712,0.62667,0.47661,0.52608,0.32474,1.05746,0.65729,0.96718,0.0003475,0.0003475,0.0003475
197,31827.7,0.93912,0.50112,0.91446,0.62094,0.47999,0.52565,0.32445,1.05772,0.65732,0.96716,0.000298,0.000298,0.000298
198,31976.9,0.93675,0.49968,0.91358,0.62613,0.47655,0.52533,0.32422,1.05781,0.65774,0.96715,0.0002485,0.0002485,0.0002485
199,32125.6,0.93493,0.49886,0.9137,0.62638,0.47606,0.5253,0.32423,1.05785,0.65793,0.96717,0.000199,0.000199,0.000199
200,32274.5,0.9316,0.49607,0.91306,0.62247,0.48318,0.52504,0.32363,1.05801,0.6579,0.96719,0.0001495,0.0001495,0.0001495
