epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
87,14153.8,1.14293,0.69798,0.98164,0.64492,0.4914,0.52769,0.31829,1.07348,0.68662,0.96258,0.005743,0.005743,0.005743
88,14316.5,1.13646,0.69143,0.97968,0.65377,0.48164,0.52932,0.3197,1.07326,0.68678,0.96248,0.0056935,0.0056935,0.0056935
89,14479.2,1.13521,0.69179,0.97955,0.6541,0.48313,0.52928,0.32057,1.0726,0.6856,0.96196,0.005644,0.005644,0.005644
90,14641.8,1.13399,0.68963,0.97955,0.65941,0.48363,0.53072,0.32157,1.07272,0.68556,0.9618,0.0055945,0.0055945,0.0055945
91,14804.3,1.13339,0.68913,0.97958,0.65308,0.48603,0.53103,0.32121,1.07302,0.68518,0.96169,0.005545,0.005545,0.005545
92,14966.5,1.1381,0.69095,0.97744,0.63842,0.49125,0.53063,0.32213,1.07239,0.68445,0.96151,0.0054955,0.0054955,0.0054955
93,15128.8,1.12306,0.68369,0.97632,0.62481,0.49654,0.53076,0.32283,1.07213,0.68361,0.96128,0.005446,0.005446,0.005446
94,15291.6,1.13198,0.68676,0.97634,0.65204,0.48266,0.5303,0.32208,1.07194,0.68377,0.96109,0.0053965,0.0053965,0.0053965
95,15453.6,1.12946,0.68345,0.97432,0.65754,0.47738,0.52992,0.32144,1.07126,0.68326,0.96068,0.005347,0.005347,0.005347
96,15616.8,1.12652,0.68224,0.97477,0.64753,0.48057,0.53009,0.32109,1.07096,0.68292,0.96046,0.0052975,0.0052975,0.0052975
97,15779.5,1.12311,0.67889,0.97393,0.64946,0.4777,0.53071,0.32186,1.07035,0.68241,0.96016,0.005248,0.005248,0.005248
98,15942,1.12702,0.67803,0.97397,0.64869,0.47989,0.53035,0.32142,1.07016,0.68245,0.96,0.0051985,0.0051985,0.0051985
99,16104.8,1.12304,0.68125,0.97389,0.65125,0.47925,0.53018,0.32186,1.06969,0.68225,0.95963,0.005149,0.005149,0.005149
100,16266.9,1.12068,0.6771,0.97085,0.65638,0.47517,0.5275,0.32191,1.06932,0.68187,0.95942,0.0050995,0.0050995,0.0050995
101,16429.2,1.11716,0.67228,0.96961,0.65914,0.47074,0.52756,0.32243,1.06883,0.68155,0.95924,0.00505,0.00505,0.00505
102,16591.5,1.11913,0.67178,0.96978,0.66234,0.47283,0.53033,0.32253,1.06883,0.68167,0.95906,0.0050005,0.0050005,0.0050005
103,16754.5,1.11588,0.67127,0.96984,0.66518,0.47527,0.53058,0.32293,1.06837,0.68119,0.95889,0.004951,0.004951,0.004951
104,16916.9,1.11689,0.67229,0.96976,0.66477,0.47558,0.52988,0.32274,1.06814,0.68109,0.95867,0.0049015,0.0049015,0.0049015
105,17079.2,1.11305,0.6705,0.96664,0.66657,0.47527,0.53016,0.3227,1.06745,0.68064,0.95816,0.004852,0.004852,0.004852
106,17241.7,1.11589,0.66996,0.9667,0.66996,0.47305,0.53079,0.32272,1.06723,0.68012,0.95794,0.0048025,0.0048025,0.0048025
107,17403.7,1.11324,0.66919,0.96625,0.66404,0.47468,0.53083,0.32284,1.06693,0.68015,0.95777,0.004753,0.004753,0.004753
108,17566.5,1.11234,0.66705,0.96503,0.66688,0.47405,0.53035,0.32287,1.0666,0.68005,0.95765,0.0047035,0.0047035,0.0047035
109,17728.7,1.10754,0.66595,0.96444,0.67326,0.4722,0.52977,0.3226,1.06642,0.67969,0.9575,0.004654,0.004654,0.004654
110,17891,1.10578,0.66347,0.96197,0.67396,0.47225,0.52902,0.32214,1.06639,0.67928,0.95739,0.0046045,0.0046045,0.0046045
111,18053.1,1.10264,0.66086,0.96162,0.66236,0.47541,0.52961,0.32226,1.06589,0.67911,0.95707,0.004555,0.004555,0.004555
112,18215.4,1.10084,0.66012,0.96178,0.66276,0.47252,0.52928,0.32246,1.06594,0.67864,0.95699,0.0045055,0.0045055,0.0045055
113,18377.3,1.1044,0.66304,0.96341,0.66296,0.47266,0.52894,0.32217,1.06574,0.67824,0.95681,0.004456,0.004456,0.004456
114,18539.8,1.10153,0.65699,0.95896,0.66494,0.4719,0.52861,0.32199,1.06555,0.67778,0.95666,0.0044065,0.0044065,0.0044065
115,18702.8,1.09618,0.65553,0.95998,0.6679,0.47055,0.52925,0.32236,1.06567,0.67782,0.95657,0.004357,0.004357,0.004357
116,18864.9,1.09598,0.65279,0.95817,0.65992,0.47206,0.53009,0.32256,1.0656,0.67743,0.95642,0.0043075,0.0043075,0.0043075
117,19026.9,1.09826,0.65437,0.95959,0.66402,0.47143,0.52977,0.32313,1.06562,0.67734,0.95626,0.004258,0.004258,0.004258
118,19189.4,1.09332,0.65307,0.95862,0.66091,0.47038,0.52963,0.32293,1.06523,0.67685,0.95611,0.0042085,0.0042085,0.0042085
119,19351.5,1.09269,0.65191,0.95715,0.6617,0.46987,0.52982,0.32268,1.06503,0.67683,0.95594,0.004159,0.004159,0.004159
120,19514.3,1.09589,0.65262,0.95776,0.66402,0.46684,0.53014,0.32282,1.06485,0.67657,0.95581,0.0041095,0.0041095,0.0041095
121,19676.6,1.0924,0.64843,0.9543,0.66777,0.46733,0.53035,0.32259,1.06475,0.67642,0.95566,0.00406,0.00406,0.00406
122,19838.9,1.08923,0.64941,0.95627,0.66855,0.46795,0.53034,0.32268,1.06466,0.67636,0.95555,0.0040105,0.0040105,0.0040105
123,20000.7,1.08698,0.64749,0.95402,0.66511,0.46883,0.53059,0.32264,1.06432,0.67621,0.95529,0.003961,0.003961,0.003961
124,20162.7,1.0864,0.64493,0.95361,0.65801,0.46996,0.53007,0.32254,1.06386,0.67598,0.95503,0.0039115,0.0039115,0.0039115
125,20325,1.08251,0.64251,0.95128,0.65697,0.47023,0.53073,0.32246,1.06343,0.67583,0.95483,0.003862,0.003862,0.003862
126,20486.8,1.08795,0.64562,0.9535,0.65502,0.47057,0.53018,0.32194,1.06346,0.67555,0.95456,0.0038125,0.0038125,0.0038125
127,20649.3,1.0834,0.64232,0.95349,0.66156,0.46911,0.53047,0.32235,1.06295,0.67533,0.95441,0.003763,0.003763,0.003763
128,20811.4,1.07828,0.63791,0.95046,0.66877,0.4677,0.53045,0.32219,1.06294,0.67536,0.9543,0.0037135,0.0037135,0.0037135
129,20973.8,1.0824,0.64203,0.95164,0.67577,0.46491,0.53029,0.32221,1.06272,0.67548,0.95424,0.003664,0.003664,0.003664
130,21135.7,1.08145,0.63761,0.94997,0.67602,0.46493,0.53033,0.32207,1.06274,0.67532,0.95408,0.0036145,0.0036145,0.0036145
131,21297.5,1.07817,0.63835,0.95046,0.67442,0.46519,0.53063,0.32214,1.06264,0.67528,0.95404,0.003565,0.003565,0.003565
132,21459.7,1.07464,0.63532,0.94742,0.67226,0.4658,0.53078,0.32203,1.06248,0.67538,0.95395,0.0035155,0.0035155,0.0035155
133,21621.3,1.07638,0.63418,0.94983,0.67272,0.46551,0.53077,0.32205,1.06249,0.67516,0.95386,0.003466,0.003466,0.003466
134,21783.3,1.07313,0.63232,0.94938,0.67315,0.46521,0.53093,0.32187,1.06239,0.67531,0.9538,0.0034165,0.0034165,0.0034165
135,21944.7,1.07061,0.63099,0.94696,0.67167,0.46543,0.5303,0.32242,1.0624,0.67528,0.95359,0.003367,0.003367,0.003367
136,22107.2,1.06967,0.62925,0.9481,0.67704,0.46374,0.53024,0.32229,1.06237,0.6752,0.95354,0.0033175,0.0033175,0.0033175
137,22269.5,1.06977,0.62987,0.9456,0.68132,0.46257,0.52977,0.32186,1.06235,0.6753,0.9534,0.003268,0.003268,0.003268
