epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,37991.8,2.69669,1.6229,1.92677,0.61729,0.40678,0.46027,0.27463,2.62685,1.80043,1.94387,0.000892,0.000892,0.000892
186,38196.3,2.69597,1.61915,1.92374,0.62118,0.40511,0.46075,0.27442,2.62639,1.80099,1.94359,0.0008425,0.0008425,0.0008425
187,38401.2,2.68928,1.61729,1.92227,0.62158,0.40541,0.46087,0.27463,2.62631,1.8,1.94339,0.000793,0.000793,0.000793
188,38606.1,2.68908,1.61611,1.92052,0.62032,0.40546,0.46113,0.275,2.62668,1.80012,1.94322,0.0007435,0.0007435,0.0007435
189,38810.7,2.68218,1.6075,1.92329,0.61803,0.40749,0.46173,0.27491,2.62647,1.80017,1.94289,0.000694,0.000694,0.000694
190,39015.3,2.68222,1.61545,1.92163,0.61445,0.40994,0.46143,0.27467,2.62585,1.80028,1.94274,0.0006445,0.0006445,0.0006445
191,39210.3,2.61587,1.52511,1.91404,0.61148,0.40954,0.46085,0.27447,2.62532,1.80093,1.94262,0.000595,0.000595,0.000595
192,39399.5,2.60502,1.50952,1.90845,0.6103,0.41146,0.46038,0.27455,2.62541,1.80121,1.94277,0.0005455,0.0005455,0.0005455
193,39588.6,2.60352,1.50663,1.90114,0.60542,0.4143,0.45969,0.27424,2.62519,1.80106,1.94243,0.000496,0.000496,0.000496
194,39777.8,2.59857,1.50047,1.90412,0.61191,0.41464,0.45958,0.27417,2.62548,1.80188,1.94246,0.0004465,0.0004465,0.0004465
195,39967,2.5929,1.49403,1.90139,0.61084,0.41543,0.45918,0.27422,2.62527,1.80198,1.94206,0.000397,0.000397,0.000397
196,40156.7,2.58374,1.48962,1.90068,0.61315,0.41343,0.459,0.27407,2.62554,1.80245,1.94189,0.0003475,0.0003475,0.0003475
197,40345.7,2.58598,1.49014,1.89769,0.61488,0.4132,0.45868,0.27403,2.62534,1.8032,1.94197,0.000298,0.000298,0.000298
198,40535.3,2.57976,1.48943,1.89686,0.61271,0.41334,0.45921,0.27442,2.62594,1.80305,1.94184,0.0002485,0.0002485,0.0002485
199,40724.6,2.57954,1.48349,1.89498,0.61167,0.41305,0.45947,0.2746,2.62576,1.80305,1.94171,0.000199,0.000199,0.000199
200,40913.6,2.56718,1.47434,1.89442,0.60991,0.41587,0.4594,0.27452,2.62612,1.80272,1.94142,0.0001495,0.0001495,0.0001495
